Provincia,Partido,Localidad,Tecnologia,Link Indec,Accesos_x,Velocidad (Mbps),Accesos_y
formosa,patiño,villa general manuel belgrano,FIBRA OPTICA,34035170,1 ,,
formosa,patiño,villa general manuel belgrano,WIRELESS,34035170,451 ,,
formosa,pilagás,buena vista,FIBRA OPTICA,34042010,3 ,,
formosa,pilagás,buena vista,WIRELESS,34042010,315 ,,
formosa,pilagás,el espinillo,SATELITAL,34042020,1 ,,
formosa,pilagás,el espinillo,WIRELESS,34042020,300 ,,
formosa,pilagás,laguna gallo,WIRELESS,34042030,5 ,,
formosa,pilagás,misión tacaagle,WIRELESS,34042040,149 ,,
formosa,pilagás,tres lagunas,ADSL,34042060,9 ,,
formosa,pilagás,tres lagunas,SATELITAL,34042060,1 ,,
formosa,pilagás,tres lagunas,WIRELESS,34042060,97 ,,
formosa,pilcomayo,clorinda,ADSL,34049010,838 ,,
formosa,pilcomayo,clorinda,CABLEMODEM,34049010,15 ,,
formosa,pilcomayo,clorinda,FIBRA OPTICA,34049010,2.960 ,,
formosa,pilcomayo,clorinda,Otros,34049010,15 ,,
formosa,pilcomayo,clorinda,SATELITAL,34049010,1 ,,
formosa,pilcomayo,clorinda,WIRELESS,34049010,88 ,,
formosa,pilcomayo,laguna blanca,ADSL,34049020,22 ,,
formosa,pilcomayo,laguna blanca,Otros,34049020,0 ,,
formosa,pilcomayo,laguna blanca,WIRELESS,34049020,41 ,,
formosa,pilcomayo,laguna naick-neck,ADSL,34049030,96 ,,
formosa,pilcomayo,laguna naick-neck,Otros,34049030,0 ,,
formosa,pilcomayo,laguna naick-neck,SATELITAL,34049030,2 ,,
formosa,pilcomayo,laguna naick-neck,WIRELESS,34049030,352 ,,
formosa,pilcomayo,palma sola,WIRELESS,34049040,18 ,,
formosa,pilcomayo,puerto pilcomayo,WIRELESS,34049050,3 ,,
formosa,pilcomayo,riacho he-he,FIBRA OPTICA,34049060,1 ,,
formosa,pilcomayo,riacho he-he,Otros,34049060,0 ,,
formosa,pilcomayo,riacho he-he,WIRELESS,34049060,414 ,,
formosa,pilcomayo,riacho negro,WIRELESS,34049070,3 ,,
formosa,pilcomayo,siete palmas,ADSL,34049080,16 ,,
formosa,pilcomayo,siete palmas,FIBRA OPTICA,34049080,1 ,,
formosa,pilcomayo,siete palmas,WIRELESS,34049080,82 ,,
formosa,pirané,colonia campo villafañe,FIBRA OPTICA,34056010,52 ,,
formosa,pirané,colonia campo villafañe,WIRELESS,34056010,206 ,,
formosa,pirané,el colorado,ADSL,34056020,1.341 ,,
formosa,pirané,el colorado,FIBRA OPTICA,34056020,415 ,,
formosa,pirané,el colorado,Otros,34056020,2 ,,
formosa,pirané,el colorado,SATELITAL,34056020,5 ,,
formosa,pirané,el colorado,WIRELESS,34056020,632 ,,
formosa,pirané,palo santo,CABLEMODEM,34056030,173 ,,
formosa,pirané,palo santo,SATELITAL,34056030,1 ,,
formosa,pirané,palo santo,WIRELESS,34056030,292 ,,
formosa,pirané,pirané,FIBRA OPTICA,34056040,957 ,,
formosa,pirané,pirané,Otros,34056040,100 ,,
formosa,pirané,pirané,SATELITAL,34056040,4 ,,
formosa,pirané,pirané,WIRELESS,34056040,477 ,,
formosa,pirané,villa kilómetro 213,FIBRA OPTICA,34056050,235 ,,
formosa,pirané,villa kilómetro 213,WIRELESS,34056050,162 ,,
formosa,ramón lista,el potrillo,WIRELESS,34063010,22 ,,
formosa,ramón lista,el quebracho,WIRELESS,34063030,12 ,,
formosa,ramón lista,general mosconi,FIBRA OPTICA,34063020,8 ,,
formosa,ramón lista,general mosconi,SATELITAL,34063020,3 ,,
formosa,ramón lista,general mosconi,WIRELESS,34063020,37 ,,
formosa,ramón lista,otros,SATELITAL,Sin Datos,8 ,,
jujuy,cochinoca,abra pampa,SATELITAL,38007020,3 ,,
jujuy,cochinoca,abra pampa,WIRELESS,38007020,221 ,,
jujuy,cochinoca,puesto del marquéz,FIBRA OPTICA,38007060,5 ,,
jujuy,doctor manuel belgrano,dr. manuel belgrano,FIBRA OPTICA,38021065,5 ,,
jujuy,doctor manuel belgrano,dr. manuel belgrano,WIRELESS,38021065,8 ,,
jujuy,doctor manuel belgrano,guerrero,ADSL,38021010,43 ,,
jujuy,doctor manuel belgrano,guerrero,CABLEMODEM,38021010,94 ,,
jujuy,doctor manuel belgrano,guerrero,FIBRA OPTICA,38021010,3 ,,
jujuy,doctor manuel belgrano,la almona,CABLEMODEM,38021020,5 ,,
jujuy,doctor manuel belgrano,la almona,FIBRA OPTICA,38021020,69 ,,
jujuy,doctor manuel belgrano,león,CABLEMODEM,38021030,504 ,,
jujuy,doctor manuel belgrano,lozano (ap. chañi),WIRELESS,38021040,111 ,,
jujuy,doctor manuel belgrano,san salvador de jujuy (est. jujuy),ADSL,38021060,3.263 ,,
jujuy,doctor manuel belgrano,san salvador de jujuy (est. jujuy),CABLEMODEM,38021060,38.253 ,,
jujuy,doctor manuel belgrano,san salvador de jujuy (est. jujuy),FIBRA OPTICA,38021060,44.330 ,,
jujuy,doctor manuel belgrano,san salvador de jujuy (est. jujuy),Otros,38021060,36 ,,
jujuy,doctor manuel belgrano,san salvador de jujuy (est. jujuy),SATELITAL,38021060,5 ,,
jujuy,doctor manuel belgrano,san salvador de jujuy (est. jujuy),WIRELESS,38021060,141 ,,
jujuy,doctor manuel belgrano,yala,WIRELESS,38021070,3 ,,
jujuy,el carmen,aguas calientes,WIRELESS,38014010,28 ,,
jujuy,el carmen,el carmen,ADSL,38014040,207 ,,
jujuy,el carmen,el carmen,CABLEMODEM,38014040,267 ,,
jujuy,el carmen,el carmen,FIBRA OPTICA,38014040,805 ,,
jujuy,el carmen,el carmen,SATELITAL,38014040,2 ,,
jujuy,el carmen,el carmen,WIRELESS,38014040,1 ,,
jujuy,el carmen,manantiales,SATELITAL,38014060,2 ,,
jujuy,el carmen,monterrico,CABLEMODEM,38014070,1.006 ,,
jujuy,el carmen,monterrico,FIBRA OPTICA,38014070,280 ,,
jujuy,el carmen,monterrico,SATELITAL,38014070,1 ,,
jujuy,el carmen,monterrico,WIRELESS,38014070,10 ,,
jujuy,el carmen,pampa blanca,ADSL,38014080,52 ,,
jujuy,el carmen,pampa blanca,CABLEMODEM,38014080,322 ,,
jujuy,el carmen,pampa blanca,SATELITAL,38014080,2 ,,
jujuy,el carmen,pampa blanca,WIRELESS,38014080,1 ,,
jujuy,el carmen,perico,CABLEMODEM,38014090,1.629 ,,
jujuy,el carmen,perico,FIBRA OPTICA,38014090,783 ,,
jujuy,el carmen,perico,SATELITAL,38014090,1 ,,
jujuy,el carmen,perico,WIRELESS,38014090,10 ,,
jujuy,el carmen,puesto viejo,CABLEMODEM,38014100,106 ,,
jujuy,el carmen,puesto viejo,SATELITAL,38014100,1 ,,
jujuy,humahuaca,el aguilar,SATELITAL,38028020,1 ,,
jujuy,humahuaca,hipólito yrigoyen (est. iturbe),FIBRA OPTICA,38028030,5 ,,
jujuy,humahuaca,humahuaca,ADSL,38028040,301 ,,
jujuy,humahuaca,humahuaca,SATELITAL,38028040,6 ,,
jujuy,humahuaca,humahuaca,WIRELESS,38028040,330 ,,
jujuy,humahuaca,tres cruces,FIBRA OPTICA,38028050,5 ,,
jujuy,humahuaca,uquía (est. senador pérez),ADSL,38028060,3 ,,
jujuy,humahuaca,uquía (est. senador pérez),FIBRA OPTICA,38028060,5 ,,
jujuy,ledesma,caimancito,ADSL,38035030,148 ,,
jujuy,ledesma,caimancito,SATELITAL,38035030,1 ,,
jujuy,ledesma,caimancito,WIRELESS,38035030,37 ,,
jujuy,ledesma,calilegua,CABLEMODEM,38035040,500 ,,
jujuy,ledesma,calilegua,SATELITAL,38035040,1 ,,
jujuy,ledesma,calilegua,WIRELESS,38035040,144 ,,
jujuy,ledesma,chalicán,WIRELESS,38035050,78 ,,
jujuy,ledesma,fraile pintado,ADSL,38035060,479 ,,
jujuy,ledesma,fraile pintado,CABLEMODEM,38035060,23 ,,
jujuy,ledesma,fraile pintado,SATELITAL,38035060,1 ,,
jujuy,ledesma,fraile pintado,WIRELESS,38035060,121 ,,
jujuy,ledesma,libertador general san martín (est. ledesma),ADSL,38035080,60 ,,
jujuy,ledesma,libertador general san martín (est. ledesma),CABLEMODEM,38035080,6.065 ,,
jujuy,ledesma,libertador general san martín (est. ledesma),FIBRA OPTICA,38035080,1.000 ,,
jujuy,ledesma,libertador general san martín (est. ledesma),SATELITAL,38035080,3 ,,
jujuy,ledesma,libertador general san martín (est. ledesma),WIRELESS,38035080,787 ,,
jujuy,ledesma,yuto,SATELITAL,38035110,1 ,,
jujuy,ledesma,yuto,WIRELESS,38035110,176 ,,
jujuy,otros,otros,Otros,Sin Datos,1.085 ,,
jujuy,palpalá,carahunco,ADSL,38042010,1 ,,
jujuy,palpalá,centro forestal,ADSL,38042020,15 ,,
jujuy,palpalá,palpalá (est. gral. manuel n. savio),ADSL,38042040,1.931 ,,
jujuy,palpalá,palpalá (est. gral. manuel n. savio),CABLEMODEM,38042040,1.039 ,,
jujuy,palpalá,palpalá (est. gral. manuel n. savio),FIBRA OPTICA,38042040,3.479 ,,
jujuy,palpalá,palpalá (est. gral. manuel n. savio),SATELITAL,38042040,3 ,,
jujuy,palpalá,palpalá (est. gral. manuel n. savio),WIRELESS,38042040,1 ,,
jujuy,palpalá,rio blanco,CABLEMODEM,38042010,53 ,,
jujuy,palpalá,rio blanco,FIBRA OPTICA,38042010,12 ,,
jujuy,rinconada,coyaguaima,FIBRA OPTICA,38049007,5 ,,
jujuy,rinconada,lagunillas de farallón,FIBRA OPTICA,38049010,9 ,,
jujuy,rinconada,liviara,SATELITAL,38049020,5 ,,
jujuy,rinconada,loma blanca,SATELITAL,38049025,2 ,,
jujuy,rinconada,nuevo pirquitas,FIBRA OPTICA,38049030,5 ,,
jujuy,rinconada,nuevo pirquitas,SATELITAL,38049030,1 ,,
jujuy,rinconada,orosmayo,FIBRA OPTICA,38049035,5 ,,
jujuy,rinconada,rinconada,SATELITAL,38049040,2 ,,
jujuy,san antonio,el ceibal,FIBRA OPTICA,38056010,1 ,,
jujuy,san antonio,los alisos,ADSL,38056017,1 ,,
jujuy,san antonio,loteo navea,FIBRA OPTICA,38056020,80 ,,
jujuy,san antonio,san antonio,ADSL,38056030,1 ,,
jujuy,san antonio,san antonio,CABLEMODEM,38056030,161 ,,
jujuy,san antonio,san antonio,SATELITAL,38056030,1 ,,
jujuy,san pedro,don emilio,WIRELESS,38063030,37 ,,
jujuy,san pedro,la esperanza,SATELITAL,38063070,1 ,,
jujuy,san pedro,la esperanza,WIRELESS,38063070,15 ,,
jujuy,san pedro,la mendieta,SATELITAL,38063090,1 ,,
jujuy,san pedro,la mendieta,WIRELESS,38063090,240 ,,
jujuy,san pedro,rosario de río grande,WIRELESS,38063150,54 ,,
jujuy,san pedro,san lucas,WIRELESS,38063170,10 ,,
jujuy,san pedro,san pedro (est. san pedro de jujuy),ADSL,38063180,2.148 ,,
jujuy,san pedro,san pedro (est. san pedro de jujuy),CABLEMODEM,38063180,1.334 ,,
jujuy,san pedro,san pedro (est. san pedro de jujuy),FIBRA OPTICA,38063180,1.884 ,,
jujuy,san pedro,san pedro (est. san pedro de jujuy),SATELITAL,38063180,1 ,,
jujuy,san pedro,san pedro (est. san pedro de jujuy),WIRELESS,38063180,75 ,,
jujuy,santa barbara,el fuerte,SATELITAL,38070010,5 ,,
jujuy,santa barbara,el piquete,ADSL,38070020,58 ,,
jujuy,santa barbara,el piquete,WIRELESS,38070020,29 ,,
jujuy,santa barbara,el talar,SATELITAL,38070030,1 ,,
jujuy,santa barbara,el talar,WIRELESS,38070030,141 ,,
jujuy,santa barbara,otros,SATELITAL,Sin Datos,3 ,,
jujuy,santa barbara,palma sola,SATELITAL,38070040,1 ,,
jujuy,santa barbara,palma sola,WIRELESS,38070040,116 ,,
jujuy,santa barbara,santa clara,ADSL,38070060,75 ,,
jujuy,santa barbara,santa clara,FIBRA OPTICA,38070060,1 ,,
jujuy,santa barbara,santa clara,SATELITAL,38070060,1 ,,
jujuy,santa barbara,santa clara,WIRELESS,38070060,87 ,,
jujuy,santa barbara,vinalito,WIRELESS,38070070,30 ,,
jujuy,santa catalina,casira,FIBRA OPTICA,38077010,5 ,,
jujuy,santa catalina,ciénega,FIBRA OPTICA,38077020,5 ,,
jujuy,santa catalina,cieneguillas,FIBRA OPTICA,38077030,5 ,,
jujuy,santa catalina,cusi cusi,FIBRA OPTICA,38077040,5 ,,
jujuy,santa catalina,misarrumi,SATELITAL,38077060,5 ,,
jujuy,santa catalina,oratorio,FIBRA OPTICA,38077070,5 ,,
jujuy,santa catalina,paicone,FIBRA OPTICA,38077080,5 ,,
jujuy,santa catalina,santa catalina,FIBRA OPTICA,38077100,5 ,,
jujuy,santa catalina,santa catalina,SATELITAL,38077100,1 ,,
jujuy,susques,catua,FIBRA OPTICA,38084010,70 ,,
jujuy,susques,catua,SATELITAL,38084010,1 ,,
jujuy,susques,coranzuli,FIBRA OPTICA,38084020,60 ,,
jujuy,susques,el toro,FIBRA OPTICA,38084030,20 ,,
jujuy,susques,huáncar,FIBRA OPTICA,38084040,27 ,,
jujuy,susques,jama,FIBRA OPTICA,38084045,11 ,,
jujuy,susques,mina providencia,FIBRA OPTICA,38084050,5 ,,
jujuy,susques,olacapato,FIBRA OPTICA,38084055,8 ,,
jujuy,susques,olacapato,WIRELESS,38084055,1 ,,
jujuy,susques,olaroz chico,FIBRA OPTICA,38084060,30 ,,
jujuy,susques,olaroz chico,WIRELESS,38084060,6 ,,
jujuy,susques,pastos chicos,FIBRA OPTICA,38084070,22 ,,
jujuy,susques,puesto sey,FIBRA OPTICA,38084080,20 ,,
jujuy,susques,san juan de quillaqués,FIBRA OPTICA,38084090,12 ,,
jujuy,susques,san juan de quillaqués,SATELITAL,38084090,5 ,,
jujuy,susques,susques,FIBRA OPTICA,38084100,275 ,,
jujuy,susques,susques,SATELITAL,38084100,10 ,,
jujuy,susques,susques,WIRELESS,38084100,57 ,,
jujuy,tilcara,huacalera,FIBRA OPTICA,38094020,5 ,,
jujuy,tilcara,maimará,FIBRA OPTICA,38094040,5 ,,
jujuy,tilcara,maimará,SATELITAL,38094040,2 ,,
jujuy,tilcara,maimará,WIRELESS,38094040,77 ,,
jujuy,tilcara,tilcara,FIBRA OPTICA,38094050,10 ,,
jujuy,tilcara,tilcara,SATELITAL,38094050,2 ,,
jujuy,tilcara,tilcara,WIRELESS,38094050,375 ,,
jujuy,tumbaya,bárcena,WIRELESS,38098010,111 ,,
jujuy,tumbaya,el moreno,Otros,38098020,1 ,,
jujuy,tumbaya,purmamarca,ADSL,38098030,63 ,,
jujuy,tumbaya,purmamarca,WIRELESS,38098030,1 ,,
jujuy,tumbaya,tumbaya,WIRELESS,38098040,343 ,,
jujuy,tumbaya,volcán,WIRELESS,38098050,93 ,,
jujuy,valle grande,santa ana,SATELITAL,38105040,2 ,,
jujuy,yavi,barrios,FIBRA OPTICA,38112010,5 ,,
jujuy,yavi,cangrejillos,FIBRA OPTICA,38112020,5 ,,
jujuy,yavi,cangrejillos,SATELITAL,38112020,1 ,,
jujuy,yavi,la intermedia,FIBRA OPTICA,38112040,5 ,,
jujuy,yavi,la quiaca,ADSL,38112050,660 ,,
jujuy,yavi,la quiaca,FIBRA OPTICA,38112050,76 ,,
jujuy,yavi,la quiaca,Otros,38112050,5 ,,
jujuy,yavi,la quiaca,SATELITAL,38112050,1 ,,
jujuy,yavi,pumahuasi,FIBRA OPTICA,38112070,5 ,,
jujuy,yavi,yavi chico,FIBRA OPTICA,38112090,5 ,,
la pampa,atreucó,doblas,CABLEMODEM,42007010,296 ,,
la pampa,atreucó,doblas,FIBRA OPTICA,42007010,118 ,,
la pampa,atreucó,doblas,SATELITAL,42007010,1 ,,
la pampa,atreucó,doblas,WIRELESS,42007010,23 ,,
la pampa,atreucó,macachín,FIBRA OPTICA,42007020,1.087 ,,
la pampa,atreucó,macachín,SATELITAL,42007020,1 ,,
la pampa,atreucó,macachín,WIRELESS,42007020,618 ,,
la pampa,atreucó,miguel riglos,FIBRA OPTICA,42007030,3 ,,
la pampa,atreucó,miguel riglos,SATELITAL,42007030,1 ,,
la pampa,atreucó,miguel riglos,WIRELESS,42007030,115 ,,
la pampa,atreucó,rolón,SATELITAL,42007040,1 ,,
la pampa,atreucó,rolón,WIRELESS,42007040,82 ,,
la pampa,atreucó,tomas m. anchorena,DIAL UP,42007050,1 ,,
la pampa,atreucó,tomas m. anchorena,SATELITAL,42007050,1 ,,
la pampa,atreucó,tomas m. anchorena,WIRELESS,42007050,5 ,,
la pampa,caleu caleu,anzoategui,Otros,42014010,1 ,,
la pampa,caleu caleu,anzoategui,SATELITAL,42014010,2 ,,
la pampa,caleu caleu,la adela,CABLEMODEM,42014020,371 ,,
la pampa,caleu caleu,la adela,SATELITAL,42014020,1 ,,
la pampa,caleu caleu,la adela,WIRELESS,42014020,584 ,,
la pampa,capital,anguil,CABLEMODEM,42021010,138 ,,
la pampa,capital,anguil,FIBRA OPTICA,42021010,335 ,,
la pampa,capital,anguil,Otros,42021010,65 ,,
la pampa,capital,anguil,SATELITAL,42021010,1 ,,
la pampa,capital,anguil,WIRELESS,42021010,367 ,,
la pampa,capital,santa rosa,ADSL,42021020,1.492 ,,
la pampa,capital,santa rosa,CABLEMODEM,42021020,45.434 ,,
la pampa,capital,santa rosa,DIAL UP,42021020,64 ,,
la pampa,capital,santa rosa,FIBRA OPTICA,42021020,4.849 ,,
la pampa,capital,santa rosa,Otros,42021020,1 ,,
la pampa,capital,santa rosa,SATELITAL,42021020,3 ,,
la pampa,capital,santa rosa,WIRELESS,42021020,556 ,,
la pampa,catriló,catriló,CABLEMODEM,42028010,541 ,,
la pampa,catriló,catriló,DIAL UP,42028010,1 ,,
la pampa,catriló,catriló,FIBRA OPTICA,42028010,707 ,,
la pampa,catriló,catriló,Otros,42028010,327 ,,
la pampa,catriló,catriló,SATELITAL,42028010,2 ,,
la pampa,catriló,la gloria,Otros,42028020,24 ,,
la pampa,catriló,lonquimay,CABLEMODEM,42028030,278 ,,
la pampa,catriló,lonquimay,FIBRA OPTICA,42028030,1 ,,
la pampa,catriló,lonquimay,Otros,42028030,71 ,,
la pampa,catriló,lonquimay,SATELITAL,42028030,1 ,,
la pampa,catriló,uriburu,CABLEMODEM,42028040,90 ,,
la pampa,catriló,uriburu,FIBRA OPTICA,42028040,1 ,,
la pampa,catriló,uriburu,Otros,42028040,94 ,,
la pampa,catriló,uriburu,SATELITAL,42028040,1 ,,
la pampa,catriló,uriburu,WIRELESS,42028040,115 ,,
la pampa,chalileo,santa isabel,DIAL UP,42049010,2 ,,
la pampa,chalileo,santa isabel,SATELITAL,42049010,1 ,,
la pampa,chalileo,santa isabel,WIRELESS,42049010,819 ,,
la pampa,chapaleufú,bernardo larroude,DIAL UP,42056010,1 ,,
la pampa,chapaleufú,bernardo larroude,FIBRA OPTICA,42056010,110 ,,
la pampa,chapaleufú,bernardo larroude,SATELITAL,42056010,1 ,,
la pampa,chapaleufú,bernardo larroude,WIRELESS,42056010,463 ,,
la pampa,chapaleufú,ceballos,FIBRA OPTICA,42056020,1 ,,
la pampa,chapaleufú,ceballos,SATELITAL,42056020,1 ,,
la pampa,chapaleufú,ceballos,WIRELESS,42056020,91 ,,
la pampa,chapaleufú,coronel hilario lagos (est. aguas buenas),SATELITAL,42056030,1 ,,
la pampa,chapaleufú,coronel hilario lagos (est. aguas buenas),WIRELESS,42056030,251 ,,
la pampa,chapaleufú,intendente alvear,ADSL,42056040,67 ,,
la pampa,chapaleufú,intendente alvear,CABLEMODEM,42056040,613 ,,
la pampa,chapaleufú,intendente alvear,DIAL UP,42056040,1 ,,
la pampa,chapaleufú,intendente alvear,FIBRA OPTICA,42056040,606 ,,
la pampa,chapaleufú,intendente alvear,Otros,42056040,1 ,,
la pampa,chapaleufú,intendente alvear,SATELITAL,42056040,1 ,,
la pampa,chapaleufú,intendente alvear,WIRELESS,42056040,297 ,,
la pampa,chapaleufú,sarah,SATELITAL,42056050,2 ,,
la pampa,chapaleufú,sarah,WIRELESS,42056050,16 ,,
la pampa,chapaleufú,vértiz,WIRELESS,42056060,107 ,,
la pampa,chical co,la humada,SATELITAL,42063020,1 ,,
la pampa,chical co,la humada,WIRELESS,42063020,224 ,,
la pampa,conhelo,conhelo,WIRELESS,42035010,46 ,,
la pampa,conhelo,eduardo castex,ADSL,42035020,1.257 ,,
la pampa,conhelo,eduardo castex,CABLEMODEM,42035020,1.341 ,,
la pampa,conhelo,eduardo castex,FIBRA OPTICA,42035020,729 ,,
la pampa,conhelo,eduardo castex,SATELITAL,42035020,1 ,,
la pampa,conhelo,eduardo castex,WIRELESS,42035020,108 ,,
la pampa,conhelo,mauricio mayer,SATELITAL,42035030,1 ,,
la pampa,conhelo,mauricio mayer,WIRELESS,42035030,30 ,,
la pampa,conhelo,monte nievas,SATELITAL,42035040,1 ,,
la pampa,conhelo,monte nievas,WIRELESS,42035040,45 ,,
la pampa,conhelo,rucanelo,FIBRA OPTICA,42035050,1 ,,
la pampa,conhelo,rucanelo,WIRELESS,42035050,26 ,,
la pampa,conhelo,winifreda,CABLEMODEM,42035060,192 ,,
la pampa,conhelo,winifreda,DIAL UP,42035060,1 ,,
la pampa,conhelo,winifreda,FIBRA OPTICA,42035060,693 ,,
la pampa,conhelo,winifreda,Otros,42035060,2 ,,
la pampa,conhelo,winifreda,WIRELESS,42035060,195 ,,
la pampa,curacó,gobernador duval,SATELITAL,42042010,1 ,,
la pampa,curacó,gobernador duval,WIRELESS,42042010,105 ,,
la pampa,curacó,puelches,SATELITAL,42042020,1 ,,
la pampa,curacó,puelches,WIRELESS,42042020,100 ,,
la pampa,guatraché,alpachiri,ADSL,42070010,639 ,,
la pampa,guatraché,alpachiri,FIBRA OPTICA,42070010,2 ,,
la pampa,guatraché,alpachiri,SATELITAL,42070010,1 ,,
la pampa,guatraché,general manuel j. campos,FIBRA OPTICA,42070020,2 ,,
la pampa,guatraché,general manuel j. campos,SATELITAL,42070020,1 ,,
la pampa,guatraché,guatraché,CABLEMODEM,42070030,239 ,,
la pampa,guatraché,guatraché,FIBRA OPTICA,42070030,2 ,,
la pampa,guatraché,guatraché,SATELITAL,42070030,1 ,,
la pampa,guatraché,guatraché,WIRELESS,42070030,277 ,,
la pampa,guatraché,perú,FIBRA OPTICA,42070040,21 ,,
la pampa,guatraché,perú,WIRELESS,42070040,32 ,,
la pampa,guatraché,santa teresa,FIBRA OPTICA,42070050,2 ,,
la pampa,hucal,abramo,FIBRA OPTICA,42077010,1 ,,
la pampa,hucal,abramo,WIRELESS,42077010,69 ,,
la pampa,hucal,bernasconi,ADSL,42077020,37 ,,
la pampa,hucal,bernasconi,FIBRA OPTICA,42077020,1 ,,
la pampa,hucal,bernasconi,SATELITAL,42077020,1 ,,
la pampa,hucal,bernasconi,WIRELESS,42077020,684 ,,
la pampa,hucal,general san martín (est. villa alba),FIBRA OPTICA,42077030,2 ,,
la pampa,hucal,general san martín (est. villa alba),WIRELESS,42077030,826 ,,
la pampa,hucal,jacinto arauz,ADSL,42077050,631 ,,
la pampa,hucal,jacinto arauz,FIBRA OPTICA,42077050,2 ,,
la pampa,hucal,jacinto arauz,SATELITAL,42077050,2 ,,
la pampa,hucal,jacinto arauz,WIRELESS,42077050,76 ,,
la pampa,lihuel calel,cuchillo co,FIBRA OPTICA,42084010,1 ,,
la pampa,lihuel calel,cuchillo co,SATELITAL,42084010,1 ,,
la pampa,limay mahuida,la reforma,SATELITAL,42091010,1 ,,
la pampa,limay mahuida,la reforma,WIRELESS,42091010,67 ,,
la pampa,limay mahuida,limay mahuida,SATELITAL,42091020,1 ,,
la pampa,limay mahuida,limay mahuida,WIRELESS,42091020,23 ,,
la pampa,loventué,carro quemado,FIBRA OPTICA,42098010,1 ,,
la pampa,loventué,carro quemado,SATELITAL,42098010,1 ,,
la pampa,loventué,carro quemado,WIRELESS,42098010,50 ,,
la pampa,loventué,loventué,FIBRA OPTICA,42098020,1 ,,
la pampa,loventué,luan toro,SATELITAL,42098030,1 ,,
la pampa,loventué,luan toro,WIRELESS,42098030,67 ,,
la pampa,loventué,telén,FIBRA OPTICA,42098040,1 ,,
la pampa,loventué,telén,SATELITAL,42098040,1 ,,
la pampa,loventué,telén,WIRELESS,42098040,198 ,,
la pampa,loventué,victorica,FIBRA OPTICA,42098050,2 ,,
la pampa,loventué,victorica,SATELITAL,42098050,1 ,,
la pampa,loventué,victorica,WIRELESS,42098050,482 ,,
la pampa,maracó,agustoni,WIRELESS,42105010,29 ,,
